read_id,original_length,post_quality_length,post_adapter_length,final_length,quality_bases_removed,adapter_bases_removed,total_bases_removed,status
SRR13921545.3866,100,100,100,100,0,0,0,retained
SRR13921545.3867,100,100,100,100,0,0,0,retained
SRR13921545.3868,100,100,100,100,0,0,0,retained
SRR13921545.3869,100,100,100,100,0,0,0,retained
SRR13921545.3870,100,100,100,100,0,0,0,retained
SRR13921545.3871,100,100,100,100,0,0,0,retained
SRR13921545.3872,100,100,100,100,0,0,0,retained
SRR13921545.3873,100,100,100,100,0,0,0,retained
SRR13921545.3874,100,100,100,100,0,0,0,retained
SRR13921545.3875,100,100,100,100,0,0,0,retained
SRR13921545.3876,100,100,100,100,0,0,0,retained
SRR13921545.3877,100,100,100,100,0,0,0,retained
SRR13921545.3878,100,100,100,100,0,0,0,retained
SRR13921545.3879,100,100,100,100,0,0,0,retained
SRR13921545.3880,100,100,100,100,0,0,0,retained
SRR13921545.3881,100,100,100,100,0,0,0,retained
SRR13921545.3882,100,100,100,100,0,0,0,retained
SRR13921545.3883,100,100,74,74,0,26,26,discarded_too_short
SRR13921545.3884,100,100,100,100,0,0,0,retained
SRR13921545.3885,100,100,100,100,0,0,0,retained
SRR13921545.3886,100,100,100,100,0,0,0,retained
SRR13921545.3887,100,100,100,100,0,0,0,retained
SRR13921545.3888,100,100,100,100,0,0,0,retained
SRR13921545.3889,100,100,100,100,0,0,0,retained
SRR13921545.3890,100,100,100,100,0,0,0,retained
SRR13921545.3891,100,100,100,100,0,0,0,retained
SRR13921545.3892,100,100,100,100,0,0,0,retained
SRR13921545.3893,100,100,100,100,0,0,0,retained
SRR13921545.3894,100,100,100,100,0,0,0,retained
SRR13921545.3895,100,100,100,100,0,0,0,retained
SRR13921545.3896,100,100,100,100,0,0,0,retained
SRR13921545.3897,100,100,100,100,0,0,0,retained
SRR13921545.3898,100,100,100,100,0,0,0,retained
SRR13921545.3899,100,100,100,100,0,0,0,retained
SRR13921545.3900,100,100,100,100,0,0,0,retained
SRR13921545.3901,100,100,100,100,0,0,0,retained
SRR13921545.3902,100,100,100,100,0,0,0,retained
SRR13921545.3903,100,100,100,100,0,0,0,retained
SRR13921545.3904,100,100,100,100,0,0,0,retained
SRR13921545.3905,100,100,100,100,0,0,0,retained
SRR13921545.3906,100,100,100,100,0,0,0,retained
SRR13921545.3907,100,100,100,100,0,0,0,retained
SRR13921545.3908,100,100,100,100,0,0,0,retained
SRR13921545.3909,100,100,100,100,0,0,0,retained
SRR13921545.3910,100,100,100,100,0,0,0,retained
SRR13921545.3911,100,100,100,100,0,0,0,retained
SRR13921545.3912,100,100,100,100,0,0,0,retained
SRR13921545.3913,100,100,100,100,0,0,0,retained
SRR13921545.3914,100,100,100,100,0,0,0,retained
SRR13921545.3915,100,100,100,100,0,0,0,retained
SRR13921545.3916,100,100,100,100,0,0,0,retained
SRR13921545.3917,100,100,100,100,0,0,0,retained
SRR13921545.3918,100,100,100,100,0,0,0,retained
SRR13921545.3919,100,100,100,100,0,0,0,retained
SRR13921545.3920,100,100,100,100,0,0,0,retained
SRR13921545.3921,100,100,100,100,0,0,0,retained
SRR13921545.3922,100,100,100,100,0,0,0,retained
SRR13921545.3923,100,100,100,100,0,0,0,retained
SRR13921545.3924,100,100,100,100,0,0,0,retained
SRR13921545.3925,100,100,100,100,0,0,0,retained
SRR13921545.3926,100,100,100,100,0,0,0,retained
SRR13921545.3927,100,100,100,100,0,0,0,retained
SRR13921545.3928,100,100,100,100,0,0,0,retained
SRR13921545.3929,100,100,100,100,0,0,0,retained
SRR13921545.3930,100,100,100,100,0,0,0,retained
SRR13921545.3931,100,100,100,100,0,0,0,retained
SRR13921545.3932,100,100,100,100,0,0,0,retained
SRR13921545.3933,100,100,100,100,0,0,0,retained
SRR13921545.3934,100,100,100,100,0,0,0,retained
SRR13921545.3935,100,100,100,100,0,0,0,retained
SRR13921545.3936,100,100,100,100,0,0,0,retained
SRR13921545.3937,100,100,100,100,0,0,0,retained
SRR13921545.3938,100,100,100,100,0,0,0,retained
SRR13921545.3939,100,100,100,100,0,0,0,retained
SRR13921545.3940,100,100,100,100,0,0,0,retained
SRR13921545.3941,100,100,100,100,0,0,0,retained
SRR13921545.3942,100,100,100,100,0,0,0,retained
SRR13921545.3943,100,100,100,100,0,0,0,retained
SRR13921545.3944,100,100,100,100,0,0,0,retained
SRR13921545.3945,100,100,100,100,0,0,0,retained
SRR13921545.3946,100,100,100,100,0,0,0,retained
SRR13921545.3947,100,100,100,100,0,0,0,retained
SRR13921545.3948,100,100,100,100,0,0,0,retained
SRR13921545.3949,100,100,100,100,0,0,0,retained
SRR13921545.3950,100,100,100,100,0,0,0,retained
SRR13921545.3951,100,100,100,100,0,0,0,retained
SRR13921545.3952,100,100,100,100,0,0,0,retained
SRR13921545.3953,100,100,100,100,0,0,0,retained
SRR13921545.3954,100,100,100,100,0,0,0,retained
SRR13921545.3955,100,100,100,100,0,0,0,retained
SRR13921545.3956,100,100,100,100,0,0,0,retained
SRR13921545.3957,100,100,100,100,0,0,0,retained
SRR13921545.3958,100,100,100,100,0,0,0,retained
SRR13921545.3959,100,100,100,100,0,0,0,retained
SRR13921545.3960,100,100,100,100,0,0,0,retained
SRR13921545.3961,100,100,100,100,0,0,0,retained
SRR13921545.3962,100,100,100,100,0,0,0,retained
SRR13921545.3963,100,100,100,100,0,0,0,retained
SRR13921545.3964,100,100,100,100,0,0,0,retained
SRR13921545.3965,100,100,100,100,0,0,0,retained
SRR13921545.3966,100,100,100,100,0,0,0,retained
SRR13921545.3967,100,100,100,100,0,0,0,retained
SRR13921545.3968,100,100,100,100,0,0,0,retained
SRR13921545.3969,100,100,100,100,0,0,0,retained
SRR13921545.3970,100,100,100,100,0,0,0,retained
SRR13921545.3971,100,100,100,100,0,0,0,retained
SRR13921545.3972,100,100,100,100,0,0,0,retained
SRR13921545.3973,100,100,100,100,0,0,0,retained
SRR13921545.3974,100,100,100,100,0,0,0,retained
SRR13921545.3975,100,100,100,100,0,0,0,retained
SRR13921545.3976,100,100,100,100,0,0,0,retained
SRR13921545.3977,100,100,100,100,0,0,0,retained
SRR13921545.3978,100,100,100,100,0,0,0,retained
SRR13921545.3979,100,100,100,100,0,0,0,retained
SRR13921545.3980,100,100,100,100,0,0,0,retained
SRR13921545.3981,100,100,100,100,0,0,0,retained
SRR13921545.3982,100,100,100,100,0,0,0,retained
SRR13921545.3983,100,100,100,100,0,0,0,retained
SRR13921545.3984,100,100,100,100,0,0,0,retained
SRR13921545.3985,100,100,100,100,0,0,0,retained
SRR13921545.3986,100,100,100,100,0,0,0,retained
SRR13921545.3987,100,100,100,100,0,0,0,retained
SRR13921545.3988,100,100,100,100,0,0,0,retained
SRR13921545.3989,100,100,100,100,0,0,0,retained
SRR13921545.3990,100,100,100,100,0,0,0,retained
SRR13921545.3991,100,100,100,100,0,0,0,retained
SRR13921545.3992,100,100,100,100,0,0,0,retained
SRR13921545.3993,100,100,100,100,0,0,0,retained
SRR13921545.3994,100,100,100,100,0,0,0,retained
SRR13921545.3995,100,100,100,100,0,0,0,retained
SRR13921545.3996,100,100,100,100,0,0,0,retained
SRR13921545.3997,100,100,100,100,0,0,0,retained
SRR13921545.3998,100,100,100,100,0,0,0,retained
SRR13921545.3999,100,100,100,100,0,0,0,retained
SRR13921545.4000,100,100,100,100,0,0,0,retained
SRR13921545.4001,100,100,100,100,0,0,0,retained
SRR13921545.4002,100,100,100,100,0,0,0,retained
SRR13921545.4003,100,100,100,100,0,0,0,retained
SRR13921545.4004,100,100,100,100,0,0,0,retained
SRR13921545.4005,100,100,100,100,0,0,0,retained
SRR13921545.4006,100,100,100,100,0,0,0,retained
SRR13921545.4007,100,100,100,100,0,0,0,retained
SRR13921545.4008,100,100,100,100,0,0,0,retained
SRR13921545.4009,100,100,100,100,0,0,0,retained
SRR13921545.4010,100,100,100,100,0,0,0,retained
SRR13921545.4011,100,100,100,100,0,0,0,retained
SRR13921545.4012,100,100,100,100,0,0,0,retained
SRR13921545.4013,100,100,100,100,0,0,0,retained
SRR13921545.4014,100,100,100,100,0,0,0,retained
SRR13921545.4015,100,100,100,100,0,0,0,retained
SRR13921545.4016,100,100,100,100,0,0,0,retained
SRR13921545.4017,100,100,100,100,0,0,0,retained
SRR13921545.4018,100,100,100,100,0,0,0,retained
SRR13921545.4019,100,100,100,100,0,0,0,retained
SRR13921545.4020,100,100,100,100,0,0,0,retained
SRR13921545.4021,100,100,100,100,0,0,0,retained
SRR13921545.4022,100,100,100,100,0,0,0,retained
SRR13921545.4023,100,100,100,100,0,0,0,retained
SRR13921545.4024,100,100,100,100,0,0,0,retained
SRR13921545.4025,100,100,100,100,0,0,0,retained
SRR13921545.4026,100,100,100,100,0,0,0,retained
SRR13921545.4027,100,100,100,100,0,0,0,retained
SRR13921545.4028,100,100,100,100,0,0,0,retained
SRR13921545.4029,100,100,100,100,0,0,0,retained
SRR13921545.4030,100,100,100,100,0,0,0,retained
SRR13921545.4031,100,100,100,100,0,0,0,retained
SRR13921545.4032,100,100,100,100,0,0,0,retained
SRR13921545.4033,100,100,100,100,0,0,0,retained
SRR13921545.4034,100,100,100,100,0,0,0,retained
SRR13921545.4035,100,100,100,100,0,0,0,retained
SRR13921545.4036,100,100,100,100,0,0,0,retained
SRR13921545.4037,100,100,100,100,0,0,0,retained
SRR13921545.4038,100,100,100,100,0,0,0,retained
SRR13921545.4039,100,100,100,100,0,0,0,retained
SRR13921545.4040,100,100,100,100,0,0,0,retained
SRR13921545.4041,100,100,100,100,0,0,0,retained
SRR13921545.4042,100,100,100,100,0,0,0,retained
SRR13921545.4043,100,100,100,100,0,0,0,retained
SRR13921545.4044,100,100,100,100,0,0,0,retained
SRR13921545.4045,100,100,100,100,0,0,0,retained
SRR13921545.4046,100,100,100,100,0,0,0,retained
SRR13921545.4047,100,100,100,100,0,0,0,retained
SRR13921545.4048,100,100,100,100,0,0,0,retained
SRR13921545.4049,100,100,100,100,0,0,0,retained
SRR13921545.4050,100,100,100,100,0,0,0,retained
SRR13921545.4051,100,100,100,100,0,0,0,retained
SRR13921545.4052,100,100,100,100,0,0,0,retained
SRR13921545.4053,100,100,100,100,0,0,0,retained
SRR13921545.4054,100,100,100,100,0,0,0,retained
SRR13921545.4055,100,100,100,100,0,0,0,retained
SRR13921545.4056,100,100,100,100,0,0,0,retained
SRR13921545.4057,100,100,100,100,0,0,0,retained
SRR13921545.4058,100,100,100,100,0,0,0,retained
SRR13921545.4059,100,100,100,100,0,0,0,retained
SRR13921545.4060,100,100,100,100,0,0,0,retained
SRR13921545.4061,100,100,100,100,0,0,0,retained
SRR13921545.4062,100,100,100,100,0,0,0,retained
SRR13921545.4063,100,100,100,100,0,0,0,retained
SRR13921545.4064,100,100,100,100,0,0,0,retained
SRR13921545.4065,100,100,100,100,0,0,0,retained
SRR13921545.4066,100,100,100,100,0,0,0,retained
SRR13921545.4067,100,100,100,100,0,0,0,retained
SRR13921545.4068,100,100,100,100,0,0,0,retained
SRR13921545.4069,100,100,100,100,0,0,0,retained
SRR13921545.4070,100,100,100,100,0,0,0,retained
SRR13921545.4071,100,100,100,100,0,0,0,retained
SRR13921545.4072,100,100,100,100,0,0,0,retained
SRR13921545.4073,100,100,100,100,0,0,0,retained
SRR13921545.4074,100,100,100,100,0,0,0,retained
SRR13921545.4075,100,100,100,100,0,0,0,retained
SRR13921545.4076,100,100,100,100,0,0,0,retained
SRR13921545.4077,100,100,100,100,0,0,0,retained
SRR13921545.4078,100,100,100,100,0,0,0,retained
SRR13921545.4079,100,100,100,100,0,0,0,retained
SRR13921545.4080,100,100,100,100,0,0,0,retained
SRR13921545.4081,100,100,100,100,0,0,0,retained
SRR13921545.4082,100,100,100,100,0,0,0,retained
SRR13921545.4083,100,100,100,100,0,0,0,retained
SRR13921545.4084,100,100,100,100,0,0,0,retained
SRR13921545.4085,100,100,100,100,0,0,0,retained
SRR13921545.4086,100,100,100,100,0,0,0,retained
SRR13921545.4087,100,100,100,100,0,0,0,retained
SRR13921545.4088,100,100,100,100,0,0,0,retained
SRR13921545.4089,100,100,100,100,0,0,0,retained
SRR13921545.4090,100,100,100,100,0,0,0,retained
SRR13921545.4091,100,100,100,100,0,0,0,retained
SRR13921545.4092,100,100,100,100,0,0,0,retained
SRR13921545.4093,100,100,100,100,0,0,0,retained
SRR13921545.4094,100,100,100,100,0,0,0,retained
SRR13921545.4095,100,100,100,100,0,0,0,retained
SRR13921545.4096,100,100,100,100,0,0,0,retained
SRR13921545.4097,100,99,99,99,1,0,1,retained
SRR13921545.4098,100,100,100,100,0,0,0,retained
SRR13921545.4099,100,100,100,100,0,0,0,retained
SRR13921545.4100,100,100,100,100,0,0,0,retained
SRR13921545.4101,100,100,100,100,0,0,0,retained
SRR13921545.4102,100,100,100,100,0,0,0,retained
SRR13921545.4103,100,100,100,100,0,0,0,retained
SRR13921545.4104,100,100,100,100,0,0,0,retained
SRR13921545.4105,100,100,100,100,0,0,0,retained
SRR13921545.4106,100,100,100,100,0,0,0,retained
SRR13921545.4107,100,100,100,100,0,0,0,retained
SRR13921545.4108,100,100,100,100,0,0,0,retained
SRR13921545.4109,100,100,100,100,0,0,0,retained
SRR13921545.4110,100,100,100,100,0,0,0,retained
SRR13921545.4111,100,100,100,100,0,0,0,retained
SRR13921545.4112,100,100,100,100,0,0,0,retained
SRR13921545.4113,100,100,100,100,0,0,0,retained
SRR13921545.4114,100,100,100,100,0,0,0,retained
SRR13921545.4115,100,100,100,100,0,0,0,retained
SRR13921545.4116,100,100,100,100,0,0,0,retained
SRR13921545.4117,100,100,100,100,0,0,0,retained
SRR13921545.4118,100,100,100,100,0,0,0,retained
SRR13921545.4119,100,100,100,100,0,0,0,retained
SRR13921545.4120,100,100,100,100,0,0,0,retained
SRR13921545.4121,100,100,100,100,0,0,0,retained
SRR13921545.4122,100,100,100,100,0,0,0,retained
SRR13921545.4123,100,100,100,100,0,0,0,retained
SRR13921545.4124,100,100,100,100,0,0,0,retained
SRR13921545.4125,100,100,100,100,0,0,0,retained
SRR13921545.4126,100,100,100,100,0,0,0,retained
SRR13921545.4127,100,100,100,100,0,0,0,retained
SRR13921545.4128,100,100,100,100,0,0,0,retained
SRR13921545.4129,100,100,100,100,0,0,0,retained
SRR13921545.4130,100,100,100,100,0,0,0,retained
SRR13921545.4131,100,100,100,100,0,0,0,retained
SRR13921545.4132,100,100,100,100,0,0,0,retained
SRR13921545.4133,100,100,100,100,0,0,0,retained
SRR13921545.4134,100,100,100,100,0,0,0,retained
SRR13921545.4135,100,100,100,100,0,0,0,retained
SRR13921545.4136,100,100,100,100,0,0,0,retained
SRR13921545.4137,100,100,100,100,0,0,0,retained
SRR13921545.4138,100,100,100,100,0,0,0,retained
SRR13921545.4139,100,100,100,100,0,0,0,retained
SRR13921545.4140,100,100,100,100,0,0,0,retained
SRR13921545.4141,100,100,100,100,0,0,0,retained
SRR13921545.4142,100,100,100,100,0,0,0,retained
SRR13921545.4143,100,100,100,100,0,0,0,retained
SRR13921545.4144,100,100,100,100,0,0,0,retained
SRR13921545.4145,100,100,100,100,0,0,0,retained
SRR13921545.4146,100,100,100,100,0,0,0,retained
SRR13921545.4147,100,100,100,100,0,0,0,retained
SRR13921545.4148,100,100,100,100,0,0,0,retained
SRR13921545.4149,100,100,100,100,0,0,0,retained
SRR13921545.4150,100,100,100,100,0,0,0,retained
SRR13921545.4151,100,100,92,92,0,8,8,retained
SRR13921545.4152,100,100,100,100,0,0,0,retained
SRR13921545.4153,100,100,100,100,0,0,0,retained
SRR13921545.4154,100,100,100,100,0,0,0,retained
SRR13921545.4155,100,100,100,100,0,0,0,retained
SRR13921545.4156,100,100,100,100,0,0,0,retained
SRR13921545.4157,100,100,100,100,0,0,0,retained
SRR13921545.4158,100,100,100,100,0,0,0,retained
SRR13921545.4159,100,100,100,100,0,0,0,retained
SRR13921545.4160,100,100,100,100,0,0,0,retained
SRR13921545.4161,100,100,100,100,0,0,0,retained
SRR13921545.4162,100,100,100,100,0,0,0,retained
SRR13921545.4163,100,100,100,100,0,0,0,retained
SRR13921545.4164,100,100,100,100,0,0,0,retained
SRR13921545.4165,100,100,100,100,0,0,0,retained
SRR13921545.4166,100,100,100,100,0,0,0,retained
SRR13921545.4167,100,100,100,100,0,0,0,retained
SRR13921545.4168,100,100,100,100,0,0,0,retained
SRR13921545.4169,100,100,100,100,0,0,0,retained
SRR13921545.4170,100,100,100,100,0,0,0,retained
SRR13921545.4171,100,100,100,100,0,0,0,retained
SRR13921545.4172,100,100,100,100,0,0,0,retained
SRR13921545.4173,100,100,100,100,0,0,0,retained
SRR13921545.4174,100,100,100,100,0,0,0,retained
SRR13921545.4175,100,100,100,100,0,0,0,retained
SRR13921545.4176,100,100,100,100,0,0,0,retained
SRR13921545.4177,100,99,99,99,1,0,1,retained
SRR13921545.4178,100,100,100,100,0,0,0,retained
SRR13921545.4179,100,100,100,100,0,0,0,retained
SRR13921545.4180,100,100,100,100,0,0,0,retained
SRR13921545.4181,100,100,100,100,0,0,0,retained
SRR13921545.4182,100,100,100,100,0,0,0,retained
SRR13921545.4183,100,100,100,100,0,0,0,retained
SRR13921545.4184,100,100,100,100,0,0,0,retained
SRR13921545.4185,100,100,100,100,0,0,0,retained
SRR13921545.4186,100,100,100,100,0,0,0,retained
SRR13921545.4187,100,100,100,100,0,0,0,retained
SRR13921545.4188,100,100,100,100,0,0,0,retained
SRR13921545.4189,100,100,100,100,0,0,0,retained
SRR13921545.4190,100,100,100,100,0,0,0,retained
SRR13921545.4191,100,100,100,100,0,0,0,retained
SRR13921545.4192,100,100,100,100,0,0,0,retained
SRR13921545.4193,100,100,100,100,0,0,0,retained
SRR13921545.4194,100,100,100,100,0,0,0,retained
SRR13921545.4195,100,100,100,100,0,0,0,retained
SRR13921545.4196,100,100,100,100,0,0,0,retained
SRR13921545.4197,100,100,100,100,0,0,0,retained
SRR13921545.4198,100,100,100,100,0,0,0,retained
SRR13921545.4199,100,100,100,100,0,0,0,retained
SRR13921545.4200,100,100,100,100,0,0,0,retained
SRR13921545.4201,100,100,100,100,0,0,0,retained
SRR13921545.4202,100,100,100,100,0,0,0,retained
SRR13921545.4203,100,100,100,100,0,0,0,retained
SRR13921545.4204,100,100,100,100,0,0,0,retained
SRR13921545.4205,100,100,100,100,0,0,0,retained
SRR13921545.4206,100,100,100,100,0,0,0,retained
SRR13921545.4207,100,100,100,100,0,0,0,retained
SRR13921545.4208,100,100,100,100,0,0,0,retained
SRR13921545.4209,100,100,100,100,0,0,0,retained
SRR13921545.4210,100,100,100,100,0,0,0,retained
SRR13921545.4211,100,100,100,100,0,0,0,retained
SRR13921545.4212,100,100,100,100,0,0,0,retained
SRR13921545.4213,100,100,100,100,0,0,0,retained
SRR13921545.4214,100,100,100,100,0,0,0,retained
SRR13921545.4215,100,100,100,100,0,0,0,retained
SRR13921545.4216,100,100,100,100,0,0,0,retained
SRR13921545.4217,100,100,100,100,0,0,0,retained
SRR13921545.4218,100,100,100,100,0,0,0,retained
SRR13921545.4219,100,100,100,100,0,0,0,retained
SRR13921545.4220,100,100,100,100,0,0,0,retained
SRR13921545.4221,100,100,100,100,0,0,0,retained
SRR13921545.4222,100,100,100,100,0,0,0,retained
SRR13921545.4223,100,100,100,100,0,0,0,retained
SRR13921545.4224,100,100,100,100,0,0,0,retained
SRR13921545.4225,100,100,100,100,0,0,0,retained
SRR13921545.4226,100,100,100,100,0,0,0,retained
SRR13921545.4227,100,100,100,100,0,0,0,retained
SRR13921545.4228,100,100,100,100,0,0,0,retained
SRR13921545.4229,100,100,100,100,0,0,0,retained
SRR13921545.4230,100,100,100,100,0,0,0,retained
SRR13921545.4231,100,100,100,100,0,0,0,retained
SRR13921545.4232,100,100,100,100,0,0,0,retained
SRR13921545.4233,100,100,100,100,0,0,0,retained
SRR13921545.4234,100,100,100,100,0,0,0,retained
SRR13921545.4235,100,100,100,100,0,0,0,retained
SRR13921545.4236,100,99,99,99,1,0,1,retained
SRR13921545.4237,100,100,100,100,0,0,0,retained
SRR13921545.4238,100,100,100,100,0,0,0,retained
SRR13921545.4239,100,100,100,100,0,0,0,retained
SRR13921545.4240,100,100,100,100,0,0,0,retained
SRR13921545.4241,100,100,100,100,0,0,0,retained
SRR13921545.4242,100,100,100,100,0,0,0,retained
SRR13921545.4243,100,100,100,100,0,0,0,retained
SRR13921545.4244,100,100,100,100,0,0,0,retained
SRR13921545.4245,100,100,100,100,0,0,0,retained
SRR13921545.4246,100,100,100,100,0,0,0,retained
SRR13921545.4247,100,100,100,100,0,0,0,retained
SRR13921545.4248,100,100,100,100,0,0,0,retained
SRR13921545.4249,100,100,100,100,0,0,0,retained
SRR13921545.4250,100,100,100,100,0,0,0,retained
SRR13921545.4251,100,100,100,100,0,0,0,retained
SRR13921545.4252,100,100,100,100,0,0,0,retained
SRR13921545.4253,100,100,100,100,0,0,0,retained
SRR13921545.4254,100,100,100,100,0,0,0,retained
SRR13921545.4255,100,100,100,100,0,0,0,retained
SRR13921545.4256,100,100,100,100,0,0,0,retained
SRR13921545.4257,100,100,100,100,0,0,0,retained
SRR13921545.4258,100,100,100,100,0,0,0,retained
SRR13921545.4259,100,100,100,100,0,0,0,retained
SRR13921545.4260,100,100,100,100,0,0,0,retained
SRR13921545.4261,100,100,100,100,0,0,0,retained
SRR13921545.4262,100,100,100,100,0,0,0,retained
SRR13921545.4263,100,100,100,100,0,0,0,retained
SRR13921545.4264,100,100,100,100,0,0,0,retained
SRR13921545.4265,100,100,100,100,0,0,0,retained
SRR13921545.4266,100,100,100,100,0,0,0,retained
SRR13921545.4267,100,100,100,100,0,0,0,retained
SRR13921545.4268,100,100,100,100,0,0,0,retained
SRR13921545.4269,100,100,100,100,0,0,0,retained
SRR13921545.4270,100,100,100,100,0,0,0,retained
SRR13921545.4271,100,100,100,100,0,0,0,retained
SRR13921545.4272,100,100,100,100,0,0,0,retained
SRR13921545.4273,100,100,100,100,0,0,0,retained
SRR13921545.4274,100,100,100,100,0,0,0,retained
SRR13921545.4275,100,100,100,100,0,0,0,retained
SRR13921545.4276,100,100,100,100,0,0,0,retained
SRR13921545.4277,100,100,100,100,0,0,0,retained
SRR13921545.4278,100,100,100,100,0,0,0,retained
SRR13921545.4279,100,100,100,100,0,0,0,retained
SRR13921545.4280,100,100,100,100,0,0,0,retained
SRR13921545.4281,100,100,100,100,0,0,0,retained
SRR13921545.4282,100,100,100,100,0,0,0,retained
SRR13921545.4283,100,100,100,100,0,0,0,retained
SRR13921545.4284,100,100,100,100,0,0,0,retained
SRR13921545.4285,100,100,100,100,0,0,0,retained
SRR13921545.4286,100,100,100,100,0,0,0,retained
SRR13921545.4287,100,100,100,100,0,0,0,retained
SRR13921545.4288,100,100,100,100,0,0,0,retained
SRR13921545.4289,100,100,100,100,0,0,0,retained
SRR13921545.4290,100,100,100,100,0,0,0,retained
SRR13921545.4291,100,100,100,100,0,0,0,retained
SRR13921545.4292,100,100,100,100,0,0,0,retained
SRR13921545.4293,100,100,100,100,0,0,0,retained
SRR13921545.4294,100,100,100,100,0,0,0,retained
SRR13921545.4295,100,100,100,100,0,0,0,retained
SRR13921545.4296,100,100,100,100,0,0,0,retained
SRR13921545.4297,100,100,100,100,0,0,0,retained
SRR13921545.4298,100,100,100,100,0,0,0,retained
SRR13921545.4299,100,100,100,100,0,0,0,retained
SRR13921545.4300,100,100,100,100,0,0,0,retained
SRR13921545.4301,100,100,100,100,0,0,0,retained
SRR13921545.4302,100,100,100,100,0,0,0,retained
SRR13921545.4303,100,100,100,100,0,0,0,retained
SRR13921545.4304,100,100,100,100,0,0,0,retained
SRR13921545.4305,100,100,100,100,0,0,0,retained
SRR13921545.4306,100,100,100,100,0,0,0,retained
SRR13921545.4307,100,100,100,100,0,0,0,retained
SRR13921545.4308,100,100,100,100,0,0,0,retained
SRR13921545.4309,100,100,100,100,0,0,0,retained
SRR13921545.4310,100,100,100,100,0,0,0,retained
SRR13921545.4311,100,100,100,100,0,0,0,retained
SRR13921545.4312,100,100,100,100,0,0,0,retained
SRR13921545.4313,100,100,100,100,0,0,0,retained
SRR13921545.4314,100,100,100,100,0,0,0,retained
SRR13921545.4315,100,100,100,100,0,0,0,retained
SRR13921545.4316,100,100,100,100,0,0,0,retained
SRR13921545.4317,100,100,100,100,0,0,0,retained
SRR13921545.4318,100,100,100,100,0,0,0,retained
SRR13921545.4319,100,100,100,100,0,0,0,retained
SRR13921545.4320,100,100,100,100,0,0,0,retained
SRR13921545.4321,100,100,100,100,0,0,0,retained
SRR13921545.4322,100,100,100,100,0,0,0,retained
SRR13921545.4323,100,100,100,100,0,0,0,retained
SRR13921545.4324,100,100,100,100,0,0,0,retained
SRR13921545.4325,100,100,100,100,0,0,0,retained
SRR13921545.4326,100,100,100,100,0,0,0,retained
SRR13921545.4327,100,100,100,100,0,0,0,retained
SRR13921545.4328,100,100,100,100,0,0,0,retained
SRR13921545.4329,100,100,100,100,0,0,0,retained
SRR13921545.4330,100,100,100,100,0,0,0,retained
SRR13921545.4331,100,100,100,100,0,0,0,retained
SRR13921545.4332,100,100,100,100,0,0,0,retained
SRR13921545.4333,100,100,100,100,0,0,0,retained
SRR13921545.4334,100,100,100,100,0,0,0,retained
SRR13921545.4335,100,100,100,100,0,0,0,retained
SRR13921545.4336,100,100,100,100,0,0,0,retained
SRR13921545.4337,100,100,100,100,0,0,0,retained
SRR13921545.4338,100,100,100,100,0,0,0,retained
SRR13921545.4339,100,100,100,100,0,0,0,retained
SRR13921545.4340,100,100,100,100,0,0,0,retained
SRR13921545.4341,100,100,100,100,0,0,0,retained
SRR13921545.4342,100,100,100,100,0,0,0,retained
SRR13921545.4343,100,100,100,100,0,0,0,retained
SRR13921545.4344,100,100,100,100,0,0,0,retained
SRR13921545.4345,100,100,100,100,0,0,0,retained
SRR13921545.4346,100,100,100,100,0,0,0,retained
SRR13921545.4347,100,100,100,100,0,0,0,retained
SRR13921545.4348,100,100,100,100,0,0,0,retained
SRR13921545.4349,100,100,100,100,0,0,0,retained
SRR13921545.4350,100,100,100,100,0,0,0,retained
SRR13921545.4351,100,100,100,100,0,0,0,retained
SRR13921545.4352,100,100,100,100,0,0,0,retained
SRR13921545.4353,100,100,100,100,0,0,0,retained
SRR13921545.4354,100,100,100,100,0,0,0,retained
SRR13921545.4355,100,100,100,100,0,0,0,retained
SRR13921545.4356,100,100,100,100,0,0,0,retained
SRR13921545.4357,100,100,100,100,0,0,0,retained
SRR13921545.4358,100,100,100,100,0,0,0,retained
SRR13921545.4359,100,100,100,100,0,0,0,retained
SRR13921545.4360,100,100,100,100,0,0,0,retained
SRR13921545.4361,100,100,100,100,0,0,0,retained
SRR13921545.4362,100,100,100,100,0,0,0,retained
SRR13921545.4363,100,100,100,100,0,0,0,retained
SRR13921545.4364,100,100,100,100,0,0,0,retained
SRR13921545.4365,100,100,100,100,0,0,0,retained
SRR13921545.4366,100,100,100,100,0,0,0,retained
SRR13921545.4367,100,100,100,100,0,0,0,retained
SRR13921545.4368,100,100,100,100,0,0,0,retained
SRR13921545.4369,100,100,100,100,0,0,0,retained
SRR13921545.4370,100,100,100,100,0,0,0,retained
SRR13921545.4371,100,100,100,100,0,0,0,retained
SRR13921545.4372,100,100,100,100,0,0,0,retained
SRR13921545.4373,100,100,100,100,0,0,0,retained
SRR13921545.4374,100,100,100,100,0,0,0,retained
SRR13921545.4375,100,100,100,100,0,0,0,retained
SRR13921545.4376,100,100,100,100,0,0,0,retained
SRR13921545.4377,100,100,100,100,0,0,0,retained
SRR13921545.4378,100,100,100,100,0,0,0,retained
SRR13921545.4379,100,100,100,100,0,0,0,retained
SRR13921545.4380,100,100,100,100,0,0,0,retained
SRR13921545.4381,100,100,100,100,0,0,0,retained
